code_pme;source;code_insee_commune;axe;pr_debut;abscisse_debut;pr_fin;abscisse_fin;sens_gestionnaire;sens_cardinal;sens_migratoire;sens_giratoire;longueur;nb_voies;x_deb;y_deb;x_fin;y_fin;code_traficolor
MYR69.62;DIRCE;826969091;A47;69PR2G;200;69PR2G;850;1;OUEST_EST;W;;651;0;838288.2;6500497.0;838288.2;6500497.0;ST42
MUM76.B1;DIRNO;237676540;A150;76PR0D;0;76PR1D;213;1;SUD_NORD;Y;;1291;0;559383.0;6929517.0;559082.7;6929701.0;RO76
A0023020710;DIRN;;;;0;;;;;;;0;0;;;;;
MUM76.B2;DIRNO;237676540;A150;76PR0G;0;76PR1G;213;1;NORD_SUD;W;;1279;0;559373.0;6929510.0;559074.75;6929696.0;RO76
MB133.o2;DIRA;723333122;A63;10;255;;;2;;;;1650;2;;;;;
A0022012430;DIRN;;;;0;;;;;;;0;0;;;;;
MY769.J1;DIRCE;826969152;A7;69PR6D;276;69PR6D;564;1;NORD_SUD;Y;;286;0;842787.0;6513033.0;842787.0;6513033.0;LY69
MZ357.52;DIRE;415757582;A31;57PR322G;1000;57PR325G;0;1;NORD_SUD;Y;;2059;0;930874.25;6913297.0;931546.8;6916121.0;ME57
MZ357.51;DIRE;415757582;A31;57PR323D;0;57PR325D;0;1;SUD_NORD;W;;1998;0;930900.6;6914291.5;931568.94;6916124.5;ME57
MQR69.M1;DIRCE;;;;0;;;;;;;0;0;;;;;
MQR69.M2;DIRCE;;;;0;;;;;;;0;0;;;;;
MY569.C2;DIRCE;826969204;A450;69PR2G;101;69PR2G;625;1;OUEST_EST;Y;;524;0;841226.06;6511592.0;841226.06;6511592.0;LY69
MB333.H2;DIRA;723333063;A630;33PR6G;541;33PR6G;1332;1;SUD_NORD;W;INTERIEUR;792;0;418243.0;6427220.0;418243.0;6427220.0;BX33
MY569.C1;DIRCE;826969204;A450;69PR2D;101;69PR2D;625;1;EST_OUEST;W;;523;0;841218.2;6511599.0;841218.2;6511599.0;LY69
MYR69.71;DIRCE;826969091;A47;69PR5D;650;69PR6D;900;1;EST_OUEST;Y;;1218;0;835524.7;6499392.5;834580.4;6499160.5;ST42
MB333.H1;DIRA;723333063;A630;33PR6D;548;33PR6D;1338;1;NORD_SUD;Y;EXTERIEUR;787;0;418248.0;6427238.0;418248.0;6427238.0;BX33
MWI35.S1;DIRO;533535207;N157;35PR38D;416;35PR41D;700;1;EST_OUEST;Y;;3272;0;363189.0;6788396.0;360343.0;6789279.0;RE35
MY769.J2;DIRCE;826969152;A7;69PR5G;866;69PR6G;309;1;SUD_NORD;W;;449;0;842260.1;6513875.0;842803.4;6513035.0;LY69
MWI35.S2;DIRO;533535207;N157;35PR38G;416;35PR41G;700;1;OUEST_EST;W;;3271;0;363183.0;6788383.0;360340.0;6789262.0;RE35
A0025012160;DIRN;;;;0;;;;;;;0;0;;;;;
MYR69.32;DIRCE;826969091;A47;69PR4G;200;69PR4G;900;1;OUEST_EST;W;;676;0;836392.5;6499881.5;836392.5;6499881.5;ST42
MYR69.31;DIRCE;826969091;A47;69PR4D;200;69PR4D;900;1;EST_OUEST;Y;;678;0;836387.6;6499891.5;836387.6;6499891.5;ST42
MYL42.32;DIRCE;824242207;A47;42PR28G;300;42PR29G;200;1;OUEST_EST;W;;898;0;817290.4;6488063.0;816985.94;6487149.0;ST42
MUM76.E2;DIRNO;237676319;N138;76PR10G;522;76PR11G;944;1;NORD_SUD;Y;;1462;0;555520.5;6917919.5;556329.0;6918511.0;RO76
MYL42.31;DIRCE;824242207;A47;42PR28D;300;42PR29D;200;1;EST_OUEST;Y;;897;0;817290.4;6488063.0;816985.94;6487149.0;ST42
MUM76.E1;DIRNO;237676319;N138;76PR10D;522;76PR11D;944;1;SUD_NORD;W;;1464;0;555522.5;6917911.5;556333.0;6918503.0;RO76
A9022021200;DIRN;;;;0;;;;;;;0;0;;;;;
MB133.p1;DIRA;723333122;A63;33PR7D;106;33PR10D;205;1;NORD_SUD;Y;;3080;0;407488.06;6412417.5;405188.0;6410534.5;BX33
MZE54.B1;DIRE;415454571;A33;54PR17D;502;FRD;0;1;OUEST_EST;Y;;8480;0;940919.0;6840363.0;948729.0;6839172.0;NA54
MZE54.B2;DIRE;415454571;A33;54PR17G;502;FRG;0;1;EST_OUEST;W;;8487;0;940917.0;6840376.0;948732.0;6839184.0;NA54
MQR69.O1;DIRCE;;;;0;;;;;;;0;0;;;;;
MB133.p2;DIRA;723333122;A63;33PR7G;106;33PR10G;205;1;SUD_NORD;W;;3079;0;407505.47;6412397.5;405197.75;6410508.5;BX33
MM313.D1;DIRMED;931313055;A50;13PR1D;871;13PR2D;371;1;OUEST_EST;Y;;500;0;895313.0;6245765.0;896302.0;6245848.0;MA13
A0022012640;DIRN;;;;0;;;;;;;0;0;;;;;
Mm713.U1;DIRMED;931313106;A517;13PR0D;0;13PR0D;500;1;OUEST_EST;Y;;508;0;890190.0;6258680.0;890190.0;6258680.0;MA13
MB333.I2;DIRA;723333162;A630;33PR12G;749;33PR12G;1488;1;SUD_NORD;W;INTERIEUR;737;0;412497.0;6425791.0;412497.0;6425791.0;BX33
MB333.I1;DIRA;723333162;A630;33PR12D;852;33PR12D;1288;1;NORD_SUD;Y;EXTERIEUR;436;0;412486.0;6425807.0;412486.0;6425807.0;BX33
Mm813.a2;DIRMED;931313106;A7;13PR271G;851;13PR272G;351;1;SUD_NORD;W;;530;0;890380.0;6258440.0;890569.0;6257458.0;MA13
A0025013020;DIRN;;;;0;;;;;;;0;0;;;;;
MYR69.41;DIRCE;826969091;A47;69PR2D;850;69PR3D;600;1;EST_OUEST;Y;;785;0;838287.25;6500508.0;837291.5;6500298.0;ST42
A0027010410;DIRN;;;;0;;;;;;;0;0;;;;;
MYR69.42;DIRCE;826969091;A47;69PR2G;850;69PR3G;600;1;OUEST_EST;W;;785;0;838288.2;6500497.0;837297.2;6500289.0;ST42
N0041010650;DIRN;;;;0;;;;;;;0;0;;;;;
MYL42.21;DIRCE;824242186;A47;42PR17D;600;42PR20D;300;1;EST_OUEST;Y;;2665;0;825713.9;6493424.5;823248.2;6491877.0;ST42
MYI38.F2;DIRCE;823838317;N85;38PR50U;450;;62;1;NORD_SUD;Y;;7362;0;912085.4;6450288.5;;;GR38
MYI38.F1;DIRCE;823838317;N85;38PR50U;450;;62;1;NORD_SUD;Y;;7362;0;912085.4;6450288.5;;;GR38
MB133.q2;DIRA;;;;;;;;;;;0;0;;;;;
MM313.E1;DIRMED;931313055;A50;13PR2D;255;13PR2D;755;1;OUEST_EST;Y;;499;0;896302.0;6245848.0;896302.0;6245848.0;MA13
MB333.J1;DIRA;723333281;A630;33PR19D;220;33PR19D;847;1;NORD_SUD;Y;EXTERIEUR;625;0;409703.0;6419887.0;409703.0;6419887.0;BX33
MQR69.O2;DIRCE;;;;0;;;;;;;0;0;;;;;
MY769.L2;DIRCE;826969152;A7;69PR7G;302;69PR8G;630;1;SUD_NORD;W;;1333;0;843320.9;6512250.5;843715.44;6511369.0;LY69
MY769.L1;DIRCE;826969152;A7;69PR7D;345;69PR8D;402;1;NORD_SUD;Y;;1049;0;843312.75;6512236.0;843700.6;6511364.5;LY69
MYL42.22;DIRCE;824242186;A47;42PR17G;600;42PR20G;300;1;OUEST_EST;W;;2676;0;825713.9;6493424.5;823248.2;6491877.0;ST42
MY569.A2;DIRCE;826969152;A450;69PR0G;0;69PR1G;375;1;OUEST_EST;Y;;1125;0;842733.4;6512456.0;842081.94;6512083.0;LY69
MY569.A1;DIRCE;826969152;A450;69PR0D;0;69PR1D;375;1;EST_OUEST;W;;1087;0;842695.1;6512451.0;842078.6;6512099.5;LY69
MB333.J2;DIRA;723333281;A630;33PR19G;320;33PR19G;849;1;SUD_NORD;W;INTERIEUR;529;0;409722.0;6419890.0;409722.0;6419890.0;BX33
MWI35.Q1;DIRO;533535238;N136;35PR18D;645;35PR20D;975;1;EST_OUEST;Y;INTERIEUR;2311;0;350465.0;6792336.0;352393.0;6792616.0;RE35
MWI35.Q2;DIRO;533535238;N136;35PR18G;565;35PR20G;960;1;OUEST_EST;W;EXTERIEUR;2381;0;350454.0;6792353.0;352392.0;6792634.0;RE35
MQR69.Y1;DIRCE;;;;0;;;;;;;0;0;;;;;
MM513.T1;DIRMED;931313055;A55;13PR9D;745;13PR10D;210;1;EST_OUEST;W;;466;0;888955.0;6254734.0;888158.0;6255320.0;MA13
MQR69.Y2;DIRCE;;;;0;;;;;;;0;0;;;;;
A0001A20111;DIRN;;;;0;;;;;;;0;0;;;;;
MM313.B1;DIRMED;931313055;A50;13PR1D;40;13PR1D;540;1;OUEST_EST;Y;;500;0;895313.0;6245765.0;895313.0;6245765.0;MA13
MY569.F1;DIRCE;826969204;A450;69PR3D;571;69PR4D;0;1;EST_OUEST;W;;430;0;840427.44;6510996.5;839608.1;6510420.0;LY69
MZ157.12;DIRE;415757487;A31;57PR297G;3;57PR298G;991;1;NORD_SUD;Y;;2000;0;926923.75;6891265.0;926910.4;6892245.0;ME57
MZ157.11;DIRE;415757487;A31;57PR297D;0;57PR299D;0;1;SUD_NORD;W;;1983;0;926946.75;6891277.0;927593.4;6892969.5;ME57
MY569.F2;DIRCE;826969204;A450;69PR3G;571;69PR4G;1;1;OUEST_EST;Y;;428;0;840432.0;6510986.0;839614.8;6510411.5;LY69
MM113.A1;DIRMED;931313106;A51;13PR0D;430;13PR1D;0;1;SUD_NORD;W;;460;0;890563.0;6257972.0;890942.6;6258775.5;MA13
MGR69.E1;DIRCE;;;;0;;;;;;;0;0;;;;;
MWL44.I1;DIRO;524444109;N844;44PR27D;180;44PR27D;700;1;EST_OUEST;Y;INTERIEUR;518;0;350798.78;6687708.0;350798.78;6687708.0;NA44
MZE54.H1;DIRE;415454547;A33;54PR6D;0;54PR10D;50;1;OUEST_EST;Y;;4028;0;931213.0;6843102.0;934351.0;6841210.0;NA54
MZE54.H2;DIRE;415454547;A33;54PR6G;0;54PR10G;50;1;EST_OUEST;W;;4049;0;931224.0;6843110.0;934375.0;6841202.0;NA54
A0001021521;DIRN;;;;0;;;;;;;0;0;;;;;
A0025022540;DIRN;;;;0;;;;;;;0;0;;;;;
MGR69.D2;DIRCE;;;;0;;;;;;;0;0;;;;;
MB333.K2;DIRA;723333550;A630;33PR29G;234;33PR29G;798;1;EST_OUEST;Y;INTERIEUR;565;0;416465.0;6415714.0;416465.0;6415714.0;BX33
MB333.K1;DIRA;723333550;A630;33PR29D;224;33PR29D;790;1;OUEST_EST;W;EXTERIEUR;571;0;416455.0;6415697.0;416455.0;6415697.0;BX33
MGR69.D1;DIRCE;;;;0;;;;;;;0;0;;;;;
A0025022300;DIRN;;;;0;;;;;;;0;0;;;;;
M07SF.41;DIRSO;733131555;A62;31PR228DC;700;31PR229DC;650;1;NORD_SUD;Y;INTERIEUR;953;0;575702.0;6284281.0;576629.0;6283914.0;TO31
M07SF.42;DIRSO;733131555;A62;31PR228GC;700;31PR229GC;650;1;SUD_NORD;W;EXTERIEUR;965;0;575704.0;6284299.0;576640.0;6283927.0;TO31
N0356021000;DIRN;;;;0;;;;;;;0;0;;;;;
"#MZo57.2";DIRE;;;;0;;;;;;;0;0;;;;;
KAR76.B2;DIRNO;237676540;N28;76PR5G;490;76PR6G;236;1;NORD_SUD;W;;971;0;564930.56;6930977.5;564815.44;6932096.5;RO76
MY769.G1;GRAND LYON;826969142;A7;69PR3D;651;69PR4D;230;1;NORD_SUD;Y;;586;0;841324.8;6515543.0;841590.0;6514578.0;LY69
MM413.L1;DIRMED;931313005;A501;13PR1D;45;13PR1D;545;1;SUD_NORD;W;;501;0;907583.0;6247148.0;907583.0;6247148.0;MA13
A0001021522;DIRN;;;;0;;;;;;;0;0;;;;;
MM513.S1;DIRMED;931313055;A55;13PR9D;400;13PR9D;900;1;EST_OUEST;W;;502;0;888955.0;6254734.0;888955.0;6254734.0;MA13
MY569.G2;DIRCE;;;;0;;;;;;;0;0;;;;;
MY569.G1;DIRCE;826969204;A450;69PR4D;1;69PR7U;971;1;EST_OUEST;W;;3957;0;839608.1;6510420.0;837136.3;6508851.5;LY69
A0025010330;DIRN;;;;0;;;;;;;0;0;;;;;
A22TC010102;DIRN;;;;0;;;;;;;0;0;;;;;
MB631.Z6;DIRSO;733131149;N124;31PR7G;884;31PR8G;666;1;OUEST_EST;Y;;779;0;566738.06;6280029.5;565807.5;6279947.5;TO31
MWL44.J2;DIRO;524444109;N844;44PR27G;300;44PR27G;750;1;OUEST_EST;W;EXTERIEUR;449;0;350784.56;6687708.0;350784.56;6687708.0;NA44
MB631.Z5;DIRSO;733131149;N124;31PR7D;884;31PR8D;666;1;EST_OUEST;W;;775;0;566737.0;6280038.0;565817.2;6279966.0;TO31
Mm513.y2;DIRMED;931313071;A551;13PR0G;0;13PR0G;500;1;SUD_NORD;W;;505;0;885675.0;6259081.0;885675.0;6259081.0;MA13
MM313.C1;DIRMED;931313055;A50;13PR1D;346;13PR1D;846;1;OUEST_EST;Y;;500;0;895313.0;6245765.0;895313.0;6245765.0;MA13
MB233.B1;DIRA;723333192;A630;33PR26D;930;33PR28D;19;1;OUEST_EST;W;EXTERIEUR;860;0;414357.0;6416617.0;415956.0;6415974.0;BX33
MB233.B2;DIRA;723333192;A630;33PR26G;956;33PR27G;617;1;EST_OUEST;Y;INTERIEUR;665;0;414355.0;6416636.0;415316.0;6416406.0;BX33
M07SF.32;DIRSO;733131555;A62;31PR227GC;550;31PR228GC;700;1;SUD_NORD;W;EXTERIEUR;1164;0;574716.0;6284304.0;575704.0;6284299.0;TO31
MB333.L2;DIRA;723333065;N230;33PR36G;828;33PR37G;616;1;NORD_SUD;Y;INTERIEUR;799;0;421752.0;6419425.0;422503.0;6420040.0;BX33
MGR69.E2;DIRCE;;;;0;;;;;;;0;0;;;;;
MB333.L1;DIRA;723333065;N230;33PR36D;835;33PR37D;630;1;SUD_NORD;W;EXTERIEUR;794;0;421767.0;6419421.0;422514.0;6420030.0;BX33
MM213.J1;DIRMED;931313055;A507;13PR7D;111;13PR7D;740;1;NORD_SUD;Y;;631;0;896873.44;6247927.0;896873.44;6247927.0;MA13
M07SF.31;DIRSO;733131555;A62;31PR227DC;550;31PR228DC;700;1;NORD_SUD;Y;INTERIEUR;1156;0;574715.0;6284287.0;575702.0;6284281.0;TO31
KAR76.A1;DIRNO;237676540;N28;76PR3D;1122;76PR4D;770;1;SUD_NORD;Y;;865;0;564996.0;6928900.0;565437.56;6929966.5;RO76
A0001021512;DIRN;;;;0;;;;;;;0;0;;;;;
MM413.M1;DIRMED;931313005;A501;13PR1D;435;13PR1D;935;1;SUD_NORD;W;;501;0;907583.0;6247148.0;907583.0;6247148.0;MA13
KAR76.A2;DIRNO;237676540;N28;76PR3G;1122;76PR4G;770;1;NORD_SUD;W;;865;0;564985.0;6928953.0;565427.5;6929973.0;RO76
A0025010101;DIRN;;;;0;;;;;;;0;0;;;;;
MY569.D1;DIRCE;826969204;A450;69PR2D;626;69PR3D;0;1;EST_OUEST;W;;370;0;841218.2;6511599.0;840427.44;6510996.5;LY69
MM513.V1;DIRMED;931313071;A55;13PR10D;822;13PR11D;322;1;EST_OUEST;W;;500;0;888158.0;6255320.0;887754.0;6256231.0;MA13
MGR69.G1;DIRCE;;;;0;;;;;;;0;0;;;;;
MGR69.G2;DIRCE;;;;0;;;;;;;0;0;;;;;
MWL44.K1;DIRO;524444162;N844;44PR28D;100;44PR28D;280;1;EST_OUEST;Y;INTERIEUR;181;0;350209.28;6688504.5;350209.28;6688504.5;NA44
MWL44.K2;DIRO;524444162;N844;44PR28G;100;44PR28G;390;1;OUEST_EST;W;EXTERIEUR;290;0;350202.6;6688497.5;350202.6;6688497.5;NA44
A0001011503;DIRN;;;;0;;;;;;;0;0;;;;;
A0001011501;DIRN;;;;0;;;;;;;0;0;;;;;
MZ357.42;DIRE;415757474;A31;57PR320G;200;57PR322G;1000;1;NORD_SUD;Y;;2792;0;931245.9;6911336.0;930874.25;6913297.0;ME57
M07SF.21;DIRSO;733131555;A62;31PR226DC;650;31PR227DC;550;1;NORD_SUD;Y;INTERIEUR;900;0;573735.0;6284545.0;574715.0;6284287.0;TO31
MZ357.41;DIRE;415757474;A31;57PR320D;200;57PR323D;0;1;SUD_NORD;W;;2793;0;931273.8;6911336.5;930900.6;6914291.5;ME57
M07SF.22;DIRSO;733131555;A62;31PR226GC;650;31PR227GC;550;1;SUD_NORD;W;EXTERIEUR;898;0;573742.0;6284561.0;574716.0;6284304.0;TO31
MB333.M2;DIRA;723333167;N230;33PR38G;329;33PR39G;476;1;NORD_SUD;Y;INTERIEUR;1127;0;423274.0;6420645.0;423405.0;6421574.0;BX33
MB333.M1;DIRA;723333167;N230;33PR38D;337;33PR39D;473;1;SUD_NORD;W;EXTERIEUR;1132;0;423285.0;6420637.0;423419.0;6421578.0;BX33
MWI35.V2;DIRO;533535278;N136;35PR20G;960;35PR23G;685;1;OUEST_EST;W;EXTERIEUR;2710;0;352392.0;6792634.0;355329.0;6792340.0;RE35
MY569.D2;DIRCE;826969204;A450;69PR2G;626;69PR3G;0;1;OUEST_EST;Y;;373;0;841226.06;6511592.0;840432.0;6510986.0;LY69
MWI35.V1;DIRO;533535278;N136;35PR20D;975;35PR23D;705;1;EST_OUEST;Y;INTERIEUR;2719;0;352393.0;6792616.0;355325.0;6792322.0;RE35
MY769.I1;GRAND LYON;826969149;A7;69PR4D;927;69PR6D;275;1;NORD_SUD;Y;;1339;0;841590.0;6514578.0;842787.0;6513033.0;LY69
MM413.N1;DIRMED;931313005;A501;13PR2D;0;13PR2D;482;1;SUD_NORD;W;;484;0;908181.0;6247937.0;908181.0;6247937.0;MA13
N0227020801;DIRN;;;;0;;;;;;;0;0;;;;;
N0227020802;DIRN;;;;0;;;;;;;0;0;;;;;
A0001A20120;DIRN;;;;0;;;;;;;0;0;;;;;
MM513.U1;DIRMED;931313071;A55;13PR10D;310;13PR10D;722;1;EST_OUEST;W;;410;0;888158.0;6255320.0;888158.0;6255320.0;MA13
MY569.E2;DIRCE;826969204;A450;69PR3G;1;69PR3G;570;1;OUEST_EST;Y;;569;0;840432.0;6510986.0;840432.0;6510986.0;LY69
MY569.E1;DIRCE;826969204;A450;69PR3D;1;69PR3D;570;1;EST_OUEST;W;;569;0;840427.44;6510996.5;840427.44;6510996.5;LY69
MWL44.L2;DIRO;524444172;N844;44PR7G;250;44PR7G;700;1;OUEST_EST;W;EXTERIEUR;452;0;361164.25;6691488.0;361164.25;6691488.0;NA44
MWL44.L1;DIRO;524444172;N844;44PR7D;380;44PR7D;1050;1;EST_OUEST;Y;INTERIEUR;671;0;361156.84;6691480.0;361156.84;6691480.0;NA44
MB333.N1;DIRA;;;;;;;;;;;0;0;;;;;
MYL42.h1;DIRCE;;;;0;;;;;;;0;0;;;;;
MZ357.32;DIRE;415757212;A31;57PR291G;900;57PR297G;3;1;NORD_SUD;Y;;5106;0;927714.8;6885407.0;926923.75;6891265.0;ME57
MYL42.h2;DIRCE;;;;0;;;;;;;0;0;;;;;
MZ357.31;DIRE;415757212;A31;57PR291D;900;57PR297D;0;1;SUD_NORD;W;;5101;0;927740.56;6885411.5;926946.75;6891277.0;ME57
M07SF.11;DIRSO;733131555;A62;31PR225DC;750;31PR226DC;650;1;NORD_SUD;Y;INTERIEUR;911;0;573151.0;6285301.0;573735.0;6284545.0;TO31
MB333.N2;DIRA;;;;;;;;;;;0;0;;;;;
MWI35.U1;DIRO;533535238;N136;35PR11D;80;35PR11D;780;1;EST_OUEST;Y;INTERIEUR;700;0;350407.56;6786227.5;350407.56;6786227.5;RE35
MY769.H1;GRAND LYON;826969149;A7;69PR4D;231;69PR4D;926;1;NORD_SUD;Y;;695;0;841590.0;6514578.0;841590.0;6514578.0;LY69
MM413.O1;DIRMED;931313005;A501;13PR2D;482;13PR2D;499;1;SUD_NORD;W;;17;0;908181.0;6247937.0;908181.0;6247937.0;MA13
M07SF.12;DIRSO;733131555;A62;31PR225GC;750;31PR226GC;650;1;SUD_NORD;W;EXTERIEUR;904;0;573164.0;6285306.5;573742.0;6284561.0;TO31
MWI35.U2;DIRO;533535206;N136;35PR10G;700;35PR11G;740;1;OUEST_EST;W;EXTERIEUR;1091;0;351165.38;6785804.0;350392.5;6786221.0;RE35
A0001A10321;DIRN;;;;0;;;;;;;0;0;;;;;
MWK35.X2;DIRO;533535238;N136;35PR13G;700;35PR14G;385;1;OUEST_EST;W;EXTERIEUR;713;0;349357.4;6787892.0;349106.62;6788878.5;RE35
MWK35.X1;DIRO;533535238;N136;35PR13D;800;35PR14D;340;1;EST_OUEST;Y;INTERIEUR;561;0;349368.88;6787897.5;349119.97;6788880.0;RE35
MM413.G1;DIRMED;931313005;A50;13PR15D;345;13PR15D;349;1;OUEST_EST;Y;;4;0;908750.0;6246265.0;908750.0;6246265.0;MA13
MM513.X1;DIRMED;931313071;A55;13PR12D;666;13PR13D;166;1;EST_OUEST;W;;499;0;887070.0;6256909.0;886395.0;6257631.0;MA13
MM113.E1;DIRMED;931313106;A51;13PR2D;530;13PR2D;962;1;SUD_NORD;W;;433;0;891531.6;6259567.0;891531.6;6259567.0;MA13
MM713.r2;DIRMED;931313071;A7;13PR269G;326;13PR269G;826;1;SUD_NORD;W;;497;0;888629.0;6259202.0;888629.0;6259202.0;MA13
MM213.N1;DIRMC;;;;0;;;;;;;0;0;;;;;
M07SF.91;DIRSO;733131555;A61;31PR235DC;150;31PR237DC;350;1;OUEST_EST;Y;INTERIEUR;2198;0;578319.0;6278301.0;578557.0;6276364.0;TO31
MM813.A1;DIRMED;931313106;A7;13PR271D;850;13PR272D;350;1;NORD_SUD;Y;;496;0;890370.0;6258436.0;890552.0;6257460.0;MA13
MWJ35.f1;DIRO;;;;0;;;;;;;0;0;;;;;
M07SF.81;DIRSO;733131555;A61;31PR233DC;100;31PR235DC;150;1;OUEST_EST;Y;INTERIEUR;2049;0;577630.0;6280091.0;578319.0;6278301.0;TO31
M07SF.82;DIRSO;733131555;A61;31PR233GC;100;31PR235GC;150;1;EST_OUEST;W;EXTERIEUR;2046;0;577648.0;6280096.0;578336.0;6278310.0;TO31
MB133.v2;DIRA;;;;;;;;;;;0;0;;;;;
MY769.C2;GRAND LYON;826969123;A7;69PR0G;856;69PR1G;630;1;SUD_NORD;W;;859;0;842125.9;6518258.0;841841.75;6517353.0;LY69
MY769.C1;GRAND LYON;826969123;A7;69PR0D;603;69PR1D;527;1;NORD_SUD;Y;;987;0;842123.1;6518251.5;841828.94;6517358.0;LY69
MWJ35.f2;DIRO;;;;0;;;;;;;0;0;;;;;
MM413.H1;DIRMED;931313005;A502;13PR0D;500;13PR1D;0;1;OUEST_EST;Y;;510;0;909064.0;6246110.0;910033.0;6246165.0;MA13
MY769.B2;GRAND LYON;826969123;A7;69PR0G;0;69PR0G;855;1;SUD_NORD;W;;848;0;842125.9;6518258.0;842125.9;6518258.0;LY69
A0025013400;DIRN;;;;0;;;;;;;0;0;;;;;
A22TC010300;DIRN;;;;0;;;;;;;0;0;;;;;
MM113.D1;DIRMED;931313106;A51;13PR2D;30;13PR2D;530;1;SUD_NORD;W;;502;0;891531.6;6259567.0;891531.6;6259567.0;MA13
MM713.s2;DIRMED;931313071;A7;13PR269G;790;13PR270G;290;1;SUD_NORD;W;;505;0;888629.0;6259202.0;889599.0;6259016.0;MA13
M07SF.72;DIRSO;733131555;A61;31PR231GC;100;31PR231GC;800;1;EST_OUEST;W;EXTERIEUR;698;0;577244.0;6282049.0;577244.0;6282049.0;TO31
MGR69.A2;DIRCE;;;;0;;;;;;;0;0;;;;;
MB333.P2;DIRA;723333039;A631;33PR0G;927;;0;1;NORD_SUD;Y;;1123;0;420611.4;6417667.0;;;BX33
M07SF.71;DIRSO;733131555;A61;31PR231DC;100;31PR231DC;800;1;OUEST_EST;Y;INTERIEUR;699;0;577228.0;6282044.0;577228.0;6282044.0;TO31
MGR69.A1;DIRCE;;;;0;;;;;;;0;0;;;;;
MM813.B1;DIRMED;931313106;A7;13PR271D;850;13PR273D;690;1;NORD_SUD;Y;;2338;0;890370.0;6258436.0;890646.0;6256470.0;MA13
MY769.B1;GRAND LYON;826969123;A7;69PR0D;0;69PR0D;602;1;NORD_SUD;Y;;602;0;842123.1;6518251.5;842123.1;6518251.5;LY69
Mm713.N1;DIRMED;931313071;A552;13PR0D;0;13PR0D;500;1;EST_OUEST;W;;507;0;886992.0;6258788.0;886992.0;6258788.0;MA13
WAV76.21;DIRNO;237676503;A151;76PR4D;792;76PR6D;216;1;SUD_NORD;Y;;1440;0;556457.94;6938906.0;557935.7;6940270.5;RO76
WAV76.22;DIRNO;237676503;A151;76PR4G;792;76PR6G;216;1;NORD_SUD;W;;1438;0;556451.1;6938916.0;557920.44;6940276.0;RO76
MM413.I1;DIRMED;931313005;A502;13PR0D;984;13PR1D;484;1;OUEST_EST;Y;;512;0;909064.0;6246110.0;910033.0;6246165.0;MA13
MY569.H1;DIRCE;;;;0;;;;;;;0;0;;;;;
MQR69.W1;DIRCE;;;;0;;;;;;;0;0;;;;;
MY569.H2;DIRCE;;;;0;;;;;;;0;0;;;;;
MM113.C1;DIRMED;931313106;A51;13PR1D;508;13PR2D;8;1;SUD_NORD;W;;503;0;890942.6;6258775.5;891531.6;6259567.0;MA13
MM713.t2;DIRMED;931313071;A7;13PR270G;318;13PR270G;818;1;SUD_NORD;W;;498;0;889599.0;6259016.0;889599.0;6259016.0;MA13
MM213.P1;DIRMED;931313055;A507;13PR9D;6;13PR9D;135;1;NORD_SUD;Y;;129;0;897010.06;6245971.5;897010.06;6245971.5;MA13
MQR69.W2;DIRCE;;;;0;;;;;;;0;0;;;;;
A0001011702;DIRN;;;;0;;;;;;;0;0;;;;;
A0001011701;DIRN;;;;0;;;;;;;0;0;;;;;
MB233.D1;DIRA;723333318;A630;33PR22D;977;33PR24D;220;1;NORD_SUD;Y;EXTERIEUR;1099;0;411224.0;6417590.0;412516.6;6416466.0;BX33
M07SF.61;DIRSO;733131555;A61;31PR230DC;500;31PR231DC;100;1;OUEST_EST;Y;INTERIEUR;599;0;577118.0;6283036.0;577228.0;6282044.0;TO31
MWJ35.h2;DIRO;;;;0;;;;;;;0;0;;;;;
MB233.D2;DIRA;723333318;A630;33PR22G;962;33PR24G;211;1;SUD_NORD;W;INTERIEUR;1095;0;411241.0;6417598.0;412515.4;6416479.0;BX33
MZE54.K1;DIRE;415454328;A33;54PR10D;50;54PR12D;600;1;OUEST_EST;Y;;2574;0;934351.0;6841210.0;935922.0;6840105.0;NA54
M07SF.62;DIRSO;733131555;A61;31PR230GC;500;31PR231GC;100;1;EST_OUEST;W;EXTERIEUR;599;0;577133.0;6283040.0;577244.0;6282049.0;TO31
MZE54.K2;DIRE;415454328;A33;54PR10G;500;54PR12G;600;1;EST_OUEST;W;;2096;0;934375.0;6841202.0;935926.0;6840117.0;NA54
MWJ35.h1;DIRO;;;;0;;;;;;;0;0;;;;;
MWI35.Z1;DIRO;533535238;N136;35PR23D;705;35PR24D;564;1;EST_OUEST;Y;INTERIEUR;857;0;355325.0;6792322.0;356293.0;6792456.0;RE35
KAR76.D3;DIRNO;;;;0;;;;;;;0;0;;;;;
KAR76.D1;DIRNO;237676541;A150;76PR10D;440;76PR11D;394;1;SUD_NORD;Y;;951;0;553938.44;6936805.0;553250.25;6937543.0;RO76
KAR76.D2;DIRNO;237676541;A150;76PR10G;440;76PR11G;394;1;NORD_SUD;W;;948;0;553919.56;6936799.0;553236.06;6937527.5;RO76
MY769.E2;GRAND LYON;826969123;A7;69PR2G;121;69PR2G;705;1;SUD_NORD;W;;585;0;841350.4;6516486.0;841350.4;6516486.0;LY69
