,VITRY:PM10,VITRY:PM25,VITRY:NO2,VITRY:SO2,VITRY:NO,VITRY:NOX,VITRY:O3,OBJECTID
,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,VITRY-SUR-SEINE,0
,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,VITRY,1
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,dioxyde de soufre,monoxyde d azote,oxydes d azote,ozone,2
,PM10,PM25,NO2,SO2,NO,NOX,O3,3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,4
2021/02/12 22:00:00+00,20.500000,16.200000,19.900000,2.400000,0,19.100000,50.500000,1034
2021/02/12 23:00:00+00,17.800000,15.500000,15.800000,2.200000,0,14.900000,53.900000,1035
2021/02/13 00:00:00+00,15.300000,9.700000,12.100000,2.200000,0,10.800000,57.200000,1036
2021/02/13 01:00:00+00,16.100000,8.100000,12.600000,1.900000,0,11.400000,56.200000,1037
2021/02/13 02:00:00+00,12.600000,10.200000,11.800000,1.900000,0,10.600000,55.600000,1038
2021/02/13 03:00:00+00,18,6.900000,11.300000,1.800000,0,10.100000,55.400000,1039
2021/02/13 04:00:00+00,12.600000,10.600000,12.500000,1.500000,0,11.500000,54.700000,1040
2021/02/13 05:00:00+00,17.900000,11.300000,13.400000,1.500000,0,12.100000,52.800000,1041
2021/02/13 06:00:00+00,14.700000,9,15.600000,1.500000,0,14.600000,50.800000,1042
2021/02/13 07:00:00+00,17.300000,9.300000,14.900000,1.500000,0,13.800000,51.400000,1043
2021/02/13 08:00:00+00,15.400000,16.700000,17.900000,1.300000,0.300000,18,48.700000,1044
2021/02/13 09:00:00+00,14.900000,12.400000,15.300000,1.300000,1.700000,18,53.300000,1045
2021/02/13 10:00:00+00,12.800000,13,10.500000,2,1.800000,13.300000,60.200000,1046
2021/02/13 11:00:00+00,12.700000,9.500000,9.100000,1.500000,1.900000,11.900000,63.600000,1047
2021/02/13 12:00:00+00,13.800000,15.400000,8.500000,1.400000,1.500000,10.900000,67.100000,1048
2021/02/13 13:00:00+00,12.800000,9.300000,8.500000,1,1.300000,10.400000,68,1049
2021/02/13 14:00:00+00,17.900000,10.200000,8.900000,1,0.800000,10.100000,68.700000,1050
2021/02/13 15:00:00+00,14.600000,9.800000,9.700000,0.800000,0.800000,11,69.200000,1051
2021/02/13 16:00:00+00,13.200000,12.200000,10.700000,0.500000,0.300000,11.300000,69.400000,1052
2021/02/13 17:00:00+00,14.200000,9,15.500000,0.300000,0,15.200000,65.500000,1053
2021/02/13 18:00:00+00,18.900000,13.100000,19.700000,0.400000,0,19.100000,61.400000,1054
2021/02/13 19:00:00+00,16.800000,16.800000,20,0,0,19.600000,59.800000,1055
2021/02/13 20:00:00+00,22.200000,19.800000,23,0.200000,0,22.700000,55.800000,1056
2021/02/13 21:00:00+00,20.400000,19.500000,25.300000,0.800000,0,25.100000,52.700000,1057
2021/02/13 22:00:00+00,17.600000,20.600000,16.900000,0,0,16.200000,57.700000,1058
2021/02/13 23:00:00+00,20.800000,16.800000,14.700000,0,0,13.800000,57.300000,1059
2021/02/14 00:00:00+00,15.400000,11.300000,13.600000,0.100000,0,12.700000,57.400000,1060
2021/02/14 01:00:00+00,26.200000,12.600000,12.700000,3.800000,0,11.700000,56.900000,1061
2021/02/14 02:00:00+00,16.200000,15,12.200000,3.900000,0,11.200000,56.600000,1062
2021/02/14 03:00:00+00,19.300000,14.500000,18.800000,4.200000,0,17.800000,55.900000,1063
2021/02/14 04:00:00+00,14.300000,12.300000,12.600000,4.100000,0,11.600000,55.800000,1064
2021/02/14 05:00:00+00,15.800000,8.800000,12.800000,3.900000,0,11.800000,54,1065
2021/02/14 06:00:00+00,10,11.700000,13.200000,4,0,12.300000,55.300000,1066
2021/02/14 07:00:00+00,13.200000,9.300000,14.900000,3.900000,0,14.100000,52.800000,1067
2021/02/14 08:00:00+00,10.200000,16.100000,15.400000,3.700000,0.200000,15.600000,52.200000,1068
2021/02/14 09:00:00+00,12.400000,12.700000,14.500000,4.100000,1.600000,17,55.900000,1069
2021/02/14 10:00:00+00,15.400000,16.700000,11.200000,3.800000,2.200000,14.500000,62.300000,1070
2021/02/14 11:00:00+00,12.900000,16.900000,10.300000,3.400000,2.100000,13.800000,62.600000,1071
2021/02/14 12:00:00+00,19.300000,11.500000,10.600000,3.400000,2.400000,14.200000,63.400000,1072
2021/02/14 13:00:00+00,19.700000,19.400000,12.100000,3.400000,1.700000,14.600000,64.900000,1073
2021/02/14 14:00:00+00,20.900000,14.900000,12.200000,3.500000,1.400000,14.200000,67.900000,1074
2021/02/14 15:00:00+00,21.600000,16.100000,12.700000,3.400000,0.900000,14.100000,67.800000,1075
2021/02/14 16:00:00+00,23.400000,20,17.300000,3.300000,0.600000,18.100000,64.200000,1076
2021/02/14 17:00:00+00,25.400000,21.900000,24.300000,3.100000,0.400000,24.800000,57.600000,1077
2021/02/14 18:00:00+00,26.500000,26.100000,30.800000,3.400000,0.200000,31.200000,49,1078
2021/02/14 19:00:00+00,27,30.300000,23.600000,3.300000,0.100000,23.600000,53.500000,1079
2021/02/14 20:00:00+00,33,27.900000,17.700000,3.200000,0,17.300000,56.500000,1080
2021/02/14 21:00:00+00,28.500000,31.600000,24.400000,3,0.100000,24.600000,46.200000,1081
2021/02/14 22:00:00+00,39.100000,29.400000,28.300000,3.100000,0.100000,28.400000,40.300000,1082
2021/02/14 23:00:00+00,41.400000,34.300000,27,3.200000,0.100000,27.200000,37.200000,1083
2021/02/15 00:00:00+00,38.400000,31.200000,24.800000,3.400000,0.200000,25.200000,34.800000,1084
2021/02/15 01:00:00+00,38.500000,34.700000,27.100000,1.400000,0.300000,27.500000,31.900000,1085
2021/02/15 02:00:00+00,28.300000,30.100000,17.900000,1.400000,0,17.500000,39.800000,1086
2021/02/15 03:00:00+00,27.600000,31,24.400000,1.500000,0.100000,24.600000,31.400000,1087
2021/02/15 04:00:00+00,24.600000,22.300000,25.500000,1.500000,0.600000,26.400000,29.400000,1088
2021/02/15 05:00:00+00,26,20.400000,47.200000,1.200000,9.700000,62,8.900000,1089
2021/02/15 06:00:00+00,28.100000,17.900000,45.900000,1.300000,12.800000,65.500000,10,1090
2021/02/15 07:00:00+00,23,14.400000,42.600000,1.200000,8.600000,55.900000,13.900000,1091
2021/02/15 08:00:00+00,18.600000,10.900000,39.500000,1.500000,5,47.200000,17.700000,1092
2021/02/15 09:00:00+00,16.300000,9.500000,32.500000,1.900000,4.700000,39.800000,25.400000,1093
2021/02/15 10:00:00+00,12,16.400000,34.600000,1.800000,6.700000,44.900000,26.300000,1094
2021/02/15 11:00:00+00,23.800000,11.800000,30.800000,1.900000,6.300000,40.500000,34.300000,1095
2021/02/15 12:00:00+00,13.800000,11,23.100000,1.900000,3.700000,28.700000,45,1096
2021/02/15 13:00:00+00,17.900000,8.100000,22.900000,2.300000,2.800000,27.100000,46.900000,1097
2021/02/15 14:00:00+00,16.100000,15.200000,20.400000,2.100000,3.100000,25.200000,49.900000,1098
2021/02/15 15:00:00+00,19,10,25.300000,2.100000,2.600000,29.300000,44.600000,1099
2021/02/15 16:00:00+00,16.800000,10.200000,26.500000,1.800000,2.100000,29.600000,43.100000,1100
2021/02/15 17:00:00+00,15.900000,10,32.400000,2,1.600000,34.800000,36.700000,1101
2021/02/15 18:00:00+00,15,15.200000,38.600000,2.300000,0.900000,40.100000,29.700000,1102
2021/02/15 19:00:00+00,18.100000,12.200000,41.100000,2.200000,0.900000,42.600000,26.100000,1103
2021/02/15 20:00:00+00,23.300000,15,46.800000,2,2.900000,51.200000,18.500000,1104
2021/02/15 21:00:00+00,21,22.400000,42.600000,2,2.400000,46.200000,17.700000,1105
2021/02/15 22:00:00+00,16.600000,14.300000,28,2,0.300000,28.500000,27.900000,1106
2021/02/15 23:00:00+00,14.100000,17.700000,26.200000,1.900000,0.400000,26.900000,29.700000,1107
2021/02/16 00:00:00+00,16.800000,10.700000,14.700000,2.300000,0,14.400000,42.300000,1108
2021/02/16 01:00:00+00,16.700000,10.200000,15.700000,0.100000,0,15.100000,41.400000,1109
2021/02/16 02:00:00+00,10.600000,12.300000,16.200000,0.300000,0,15.600000,42.300000,1110
2021/02/16 03:00:00+00,9.300000,9.400000,19.200000,0.400000,0,18.800000,40,1111
2021/02/16 04:00:00+00,5.800000,7.700000,16,0.500000,0,15.400000,42,1112
2021/02/16 05:00:00+00,12.200000,9.500000,31.300000,0.300000,3,35.800000,22.700000,1113
2021/02/16 06:00:00+00,11.400000,12.700000,37.300000,0.400000,5.900000,46.400000,14.800000,1114
2021/02/16 07:00:00+00,17.200000,9.300000,44.200000,0.300000,4.500000,51.100000,9.600000,1115
2021/02/16 08:00:00+00,14.600000,8.600000,40,0.500000,6.200000,49.400000,15.300000,1116
2021/02/16 09:00:00+00,12.500000,8.700000,30.300000,0.500000,9.700000,45.200000,25.100000,1117
2021/02/16 10:00:00+00,16.200000,13,23.300000,0.700000,7.600000,35,33.800000,1118
2021/02/16 11:00:00+00,9.900000,10.300000,16.800000,0.800000,4.100000,23.100000,44.200000,1119
2021/02/16 12:00:00+00,14.100000,6.100000,17.100000,0.800000,3.100000,21.800000,44.900000,1120
2021/02/16 13:00:00+00,13.400000,8.700000,13.600000,0.500000,2.900000,18,51.200000,1121
2021/02/16 14:00:00+00,14.100000,5.900000,14.600000,0.500000,2.400000,18.300000,51.500000,1122
2021/02/16 15:00:00+00,15.900000,6.300000,16.800000,0.400000,1.500000,19,49.700000,1123
2021/02/16 16:00:00+00,19.800000,14.500000,23.900000,0.300000,1,25.500000,41.800000,1124
2021/02/16 17:00:00+00,14.300000,10.600000,28.100000,0.100000,1.400000,30.300000,36.800000,1125
2021/02/16 18:00:00+00,16.400000,8.200000,32.700000,0,2,35.700000,32.700000,1126
2021/02/16 19:00:00+00,16.400000,10,27.900000,0.100000,1.600000,30.400000,34.600000,1127
2021/02/16 20:00:00+00,15.200000,12.200000,27.100000,0.200000,1.300000,29.100000,35.800000,1128
2021/02/16 21:00:00+00,16.300000,13.300000,28.500000,0.200000,0.300000,28.800000,35.600000,1129
2021/02/16 22:00:00+00,11.400000,7.500000,16.200000,0.600000,0,15.900000,52.400000,1130
2021/02/16 23:00:00+00,11.600000,8.600000,13.300000,0.400000,0,12.600000,59,1131
2021/02/17 00:00:00+00,14.500000,5.300000,11,0.300000,0,10.200000,62.600000,1132
2021/02/17 01:00:00+00,17.600000,3.500000,11.100000,0.100000,0,10.200000,61.300000,1133
2021/02/17 02:00:00+00,13.100000,2.400000,15.800000,0.200000,0,15,54.100000,1134
2021/02/17 03:00:00+00,12.500000,3.900000,14.400000,0.200000,0,13.500000,54.300000,1135
2021/02/17 04:00:00+00,12.900000,12,14.300000,0.300000,0,13.400000,55.600000,1136
2021/02/17 05:00:00+00,17.300000,9.700000,18.100000,0,0,17.600000,52.900000,1137
2021/02/17 06:00:00+00,15.400000,9.400000,29.900000,0.200000,0.700000,30.800000,40.100000,1138
2021/02/17 07:00:00+00,19.600000,8.200000,37,0.200000,1.600000,39.500000,33.800000,1139
2021/02/17 08:00:00+00,18.800000,7,33.800000,0.200000,2.200000,37.100000,38,1140
2021/02/17 09:00:00+00,22.800000,13.600000,22,0.500000,1.800000,24.800000,47.900000,1141
2021/02/17 10:00:00+00,16.400000,9.500000,17.100000,0.400000,1.500000,19.500000,54.600000,1142
2021/02/17 11:00:00+00,22.600000,10.700000,17.600000,0.600000,1.600000,20,56.500000,1143
2021/02/17 12:00:00+00,18.300000,7.800000,12.300000,0.500000,1.700000,15.100000,64.600000,1144
2021/02/17 13:00:00+00,13.600000,5.100000,9.800000,0.600000,1.600000,12.300000,70.200000,1145
2021/02/17 14:00:00+00,16.900000,4.600000,10.100000,0.900000,1.500000,12.400000,71.500000,1146
2021/02/17 15:00:00+00,19.100000,6.600000,8.200000,0.700000,0.800000,9.500000,75.200000,1147
2021/02/17 16:00:00+00,16,6.900000,11.800000,1,0.400000,12.500000,71.200000,1148
2021/02/17 17:00:00+00,18.100000,6.100000,15.100000,1,0.100000,15.200000,68.700000,1149
2021/02/17 18:00:00+00,17.400000,4,28.600000,0.900000,0,28.300000,53.300000,1150
2021/02/17 19:00:00+00,28.200000,15.400000,39.800000,1.100000,0.800000,40.900000,39.300000,1151
2021/02/17 20:00:00+00,20.300000,12.300000,45.600000,0.900000,0.800000,46.900000,30,1152
2021/02/17 21:00:00+00,19.800000,14.100000,39,0.900000,0.300000,39.500000,34.400000,1153
2021/02/17 22:00:00+00,23.900000,14.200000,30.500000,0.800000,0,30.400000,40.500000,1154
2021/02/17 23:00:00+00,23.400000,16.400000,23.500000,0.900000,0,23.200000,46.100000,1155
2021/02/18 00:00:00+00,15,12.400000,18.100000,0.700000,0,17.500000,50.700000,1156
2021/02/18 01:00:00+00,9,11.400000,13.100000,,0,12.100000,54.800000,1157
2021/02/18 02:00:00+00,10.300000,9.600000,10.700000,,0,9.700000,56.200000,1158
2021/02/18 03:00:00+00,9,6.300000,10.400000,,0,9.400000,57.400000,1159
2021/02/18 04:00:00+00,13.300000,5.200000,12.500000,,0,11.500000,53.200000,1160
2021/02/18 05:00:00+00,17,8.800000,30.900000,,1,32.100000,34.300000,1161
2021/02/18 06:00:00+00,11.900000,8.400000,41.200000,,2.900000,45.700000,23,1162
2021/02/18 07:00:00+00,12,8.200000,55.400000,,7.300000,66.600000,10,1163
2021/02/18 08:00:00+00,12.300000,11.100000,47.900000,,5.700000,56.700000,16.200000,1164
2021/02/18 09:00:00+00,,9.300000,37.600000,,4.800000,45,25.300000,1165
2021/02/18 10:00:00+00,18.800000,11.500000,46.200000,,12.400000,65.300000,17.200000,1166
2021/02/18 11:00:00+00,21.600000,13.500000,33.200000,,5.600000,41.700000,28.200000,1167
2021/02/18 12:00:00+00,11.200000,8.400000,29.400000,,4.700000,36.600000,31.200000,1168
2021/02/18 13:00:00+00,13.400000,13.800000,27.700000,,4,33.900000,33.900000,1169
2021/02/18 14:00:00+00,10.600000,11.800000,20.100000,,1.300000,22.200000,44.400000,1170
2021/02/18 15:00:00+00,16.200000,7.200000,19,,0.800000,20.400000,50.400000,1171
2021/02/18 16:00:00+00,10,4.200000,21.200000,,1.700000,23.800000,55.700000,1172
2021/02/18 17:00:00+00,7.500000,5.800000,34.700000,,4.500000,41.600000,52.300000,1173
2021/02/18 18:00:00+00,9.800000,4.700000,45.600000,,2.900000,50.100000,37.700000,1174
2021/02/18 19:00:00+00,12.500000,8.400000,61.900000,,2.900000,66.400000,18.400000,1175
2021/02/18 20:00:00+00,16,16.700000,66.700000,,4.500000,73.700000,11.400000,1176
2021/02/18 21:00:00+00,21.700000,15.900000,56.300000,,2.200000,59.800000,15.100000,1177
2021/02/18 22:00:00+00,20.300000,15.200000,39.900000,,1.200000,41.700000,27.300000,1178
2021/02/18 23:00:00+00,5,4.500000,19.100000,,0.400000,19.600000,53.900000,1179
2021/02/19 00:00:00+00,11.100000,13.700000,21.500000,,0,20.700000,42.300000,1180
2021/02/19 01:00:00+00,14.800000,10.500000,25.400000,1,0.400000,25.700000,36.200000,1181
2021/02/19 02:00:00+00,10.300000,6.600000,16.500000,1.100000,0,15.700000,45.800000,1182
2021/02/19 03:00:00+00,13.300000,15.400000,14.700000,1.100000,0,13.800000,45.100000,1183
2021/02/19 04:00:00+00,11.700000,9.200000,12,1.200000,0,11.100000,48,1184
2021/02/19 05:00:00+00,7.500000,5.900000,17.400000,0.900000,0.200000,17,44.600000,1185
2021/02/19 06:00:00+00,13.300000,8.400000,30,0.900000,0.700000,30.900000,33.900000,1186
2021/02/19 07:00:00+00,16.300000,10.600000,53,0.800000,6.300000,62.700000,14.300000,1187
2021/02/19 08:00:00+00,13.600000,10,54.200000,1.100000,11.200000,71.300000,14.500000,1188
2021/02/19 09:00:00+00,11.300000,9.300000,45.600000,1,9.400000,59.800000,24,1189
2021/02/19 10:00:00+00,10.800000,14.300000,25.100000,0.600000,2.100000,28.300000,46.500000,1190
2021/02/19 11:00:00+00,8.400000,12.400000,24.700000,0.600000,5,32.500000,42.900000,1191
2021/02/19 12:00:00+00,10,8.800000,20.400000,0.400000,3.300000,25.300000,48.900000,1192
2021/02/19 13:00:00+00,10.500000,5.800000,18,0.700000,2.800000,22.400000,54.600000,1193
2021/02/19 14:00:00+00,12.500000,6.600000,17.700000,0.700000,2.700000,22,54.300000,1194
2021/02/19 15:00:00+00,15.700000,7.600000,12.700000,1.100000,1.400000,14.800000,63.800000,1195
2021/02/19 16:00:00+00,20.400000,8.400000,19.900000,0.700000,2.100000,23.100000,54.500000,1196
2021/02/19 17:00:00+00,17.700000,8.700000,28.200000,0.800000,1.200000,29.900000,44.400000,1197
2021/02/19 18:00:00+00,28.600000,17.600000,64.200000,1.100000,12,82.500000,10.100000,1198
2021/02/19 19:00:00+00,35.900000,21,49.200000,0.900000,2.100000,52.500000,18.500000,1199
2021/02/19 20:00:00+00,38.800000,16.800000,49.800000,0.900000,4.300000,56.400000,14,1200
2021/02/19 21:00:00+00,35,17.900000,40.600000,1,3.800000,46.400000,15.200000,1201
2021/02/19 22:00:00+00,39,20.600000,39.400000,0.900000,1.600000,41.800000,12.500000,1202
2021/02/19 23:00:00+00,49.500000,17.400000,37.100000,0.800000,2.200000,40.400000,15.400000,1203
2021/02/20 00:00:00+00,47.400000,12.500000,20.200000,1,0,19.900000,31.400000,1204
2021/02/20 01:00:00+00,42.100000,13.400000,15.500000,0,0,14.900000,35.300000,1205
2021/02/20 02:00:00+00,28.900000,12.800000,13.800000,0,0,13,37.500000,1206
2021/02/20 03:00:00+00,22.500000,12.500000,11.100000,0,0,10.100000,46.400000,1207
2021/02/20 04:00:00+00,16.800000,10.900000,18,0,0,17.400000,42.700000,1208
2021/02/20 05:00:00+00,14.900000,13.200000,26.200000,0,0.100000,26,35.300000,1209
2021/02/20 06:00:00+00,19.600000,9.600000,27.100000,0,0.100000,27.200000,34.900000,1210
2021/02/20 07:00:00+00,20.300000,9.900000,31.200000,0,0.500000,31.700000,28.400000,1211
2021/02/20 08:00:00+00,23.700000,10.600000,37.500000,0,3.800000,43.400000,25.500000,1212
2021/02/20 09:00:00+00,22.100000,9.700000,29.700000,0,6.400000,39.500000,36.900000,1213
2021/02/20 10:00:00+00,23.900000,11.400000,16.300000,0.200000,3.600000,21.700000,53.300000,1214
2021/02/20 11:00:00+00,24.300000,14.100000,13,0,2.500000,16.900000,60.800000,1215
2021/02/20 12:00:00+00,22.100000,8.100000,10.500000,0,1.600000,13,65.900000,1216
2021/02/20 13:00:00+00,25.300000,13.800000,10.400000,0,1.400000,12.600000,68.800000,1217
2021/02/20 14:00:00+00,24.100000,13,10.500000,0.100000,1,12.100000,71,1218
2021/02/20 15:00:00+00,29.200000,18.900000,11.500000,0,1.200000,13.300000,72.200000,1219
2021/02/20 16:00:00+00,30.300000,8.900000,14.200000,0,0.900000,15.600000,70.100000,1220
2021/02/20 17:00:00+00,30.300000,14.500000,18.800000,0.100000,0.200000,19,66.300000,1221
2021/02/20 18:00:00+00,25.200000,10.800000,23.500000,0,0,23.200000,60,1222
2021/02/20 19:00:00+00,21,7,21,0,0,20.500000,60.600000,1223
2021/02/20 20:00:00+00,13.700000,12.600000,13.500000,0,0,12.600000,67.500000,1224
2021/02/20 21:00:00+00,11.400000,17.800000,7.800000,0,0,6.700000,74.700000,1225
2021/02/20 22:00:00+00,15.500000,7.400000,5.200000,0,0,3.900000,77.100000,1226
2021/02/20 23:00:00+00,12.600000,11.800000,6,0,0,4.800000,73.500000,1227
2021/02/21 00:00:00+00,14.900000,10.200000,6.600000,0,0,5.300000,70.400000,1228
2021/02/21 01:00:00+00,18.600000,9.100000,6.700000,0.900000,0,5.500000,68.800000,1229
2021/02/21 02:00:00+00,11,9.600000,6.900000,1,0,5.700000,66.600000,1230
2021/02/21 03:00:00+00,14.100000,10.700000,9.400000,1.100000,0,8.300000,67.100000,1231
2021/02/21 04:00:00+00,12,9.300000,11.100000,1,0,10,61.700000,1232
2021/02/21 05:00:00+00,12.400000,7.400000,15.400000,1.100000,0,14.400000,57.100000,1233
2021/02/21 06:00:00+00,9.300000,5.800000,21.200000,1.100000,0,20.500000,50.200000,1234
2021/02/21 07:00:00+00,19.200000,9.400000,24.600000,1.200000,0,24,41.700000,1235
2021/02/21 08:00:00+00,11.700000,9.300000,21.900000,1.100000,0.600000,22.800000,47.700000,1236
2021/02/21 09:00:00+00,12.600000,9,18.700000,1,1.800000,21.500000,55,1237
2021/02/21 10:00:00+00,20.300000,6.200000,14.700000,1.200000,2,17.800000,63.700000,1238
2021/02/21 11:00:00+00,13.600000,9.500000,12.900000,1.100000,1.900000,15.800000,67.700000,1239
2021/02/21 12:00:00+00,18.600000,9.600000,9.900000,1.300000,1.400000,12,75.200000,1240
2021/02/21 13:00:00+00,17.600000,10.200000,8.700000,1.200000,0.900000,10.100000,80.300000,1241
2021/02/21 14:00:00+00,16.100000,8.100000,7.200000,1.400000,0.300000,7.700000,85.900000,1242
2021/02/21 15:00:00+00,26,8.100000,8.900000,1.300000,0,8.700000,85.600000,1243
2021/02/21 16:00:00+00,23.600000,10.100000,17.600000,1.400000,0.400000,18.100000,77.800000,1244
2021/02/21 17:00:00+00,22.600000,13.600000,24,1.300000,0.100000,23.800000,68.500000,1245
2021/02/21 18:00:00+00,33.200000,15.600000,48.800000,1.500000,0,48.600000,37.800000,1246
2021/02/21 19:00:00+00,22.700000,12.200000,38.600000,1.100000,0.200000,38.600000,46.100000,1247
2021/02/21 20:00:00+00,24.900000,13.200000,31.100000,1.200000,0,30.500000,51,1248
2021/02/21 21:00:00+00,27.100000,12.800000,24.900000,1.500000,0,24.200000,52.500000,1249
2021/02/21 22:00:00+00,26.500000,15.700000,23.500000,1.500000,0,22.800000,51.700000,1250
2021/02/21 23:00:00+00,19.200000,14.700000,20.100000,1.200000,0,19.200000,57.600000,1251
2021/02/22 00:00:00+00,23.100000,10.100000,11,0.900000,0,9.900000,65.700000,1252
2021/02/22 01:00:00+00,12.300000,8.300000,13.700000,1.500000,0,12.800000,61.700000,1253
2021/02/22 02:00:00+00,12.600000,10.600000,9.600000,1.500000,0,8.400000,65.300000,1254
2021/02/22 03:00:00+00,13.800000,13.600000,16.700000,1.300000,0,15.700000,57.700000,1255
2021/02/22 04:00:00+00,17.900000,12.200000,28.100000,1.400000,0.400000,28.100000,44.300000,1256
2021/02/22 05:00:00+00,14.600000,12.100000,34.800000,1.700000,0.100000,34.700000,35.800000,1257
2021/02/22 06:00:00+00,25.900000,7.700000,50.800000,1.900000,2,53.800000,19.500000,1258
2021/02/22 07:00:00+00,26,11.900000,57.800000,1.600000,4.300000,64.500000,13.700000,1259
2021/02/22 08:00:00+00,25.200000,12.400000,66.600000,1.600000,18.600000,95.100000,6.800000,1260
2021/02/22 09:00:00+00,35.700000,14.600000,67.100000,1.800000,33.300000,118.200000,7.800000,1261
2021/02/22 10:00:00+00,38.900000,17.200000,57.900000,1.800000,15.700000,82.100000,15.200000,1262
2021/02/22 11:00:00+00,35.200000,11.900000,52.200000,1.500000,10.200000,67.800000,18.400000,1263
2021/02/22 12:00:00+00,42.500000,13.600000,55.900000,1.400000,13.500000,76.500000,17,1264
2021/02/22 13:00:00+00,40.200000,18,55.100000,1.600000,10.500000,71.100000,16.100000,1265
2021/02/22 14:00:00+00,42.100000,13.600000,50.800000,1.100000,7.600000,62.500000,17,1266
2021/02/22 15:00:00+00,64.100000,22.500000,51.200000,0.800000,10.600000,67.300000,15.900000,1267
2021/02/22 16:00:00+00,69.100000,26.700000,49.800000,1,4.200000,56.300000,19.600000,1268
2021/02/22 17:00:00+00,82,33.600000,70,0.700000,25.100000,108.500000,3.600000,1269
2021/02/22 18:00:00+00,104,34.200000,81.200000,1,61.800000,175.900000,1.200000,1270
2021/02/22 19:00:00+00,94,40.900000,73.200000,1.200000,45.900000,143.500000,1.500000,1271
2021/02/22 20:00:00+00,93.100000,34.400000,65.400000,1,29.300000,110.200000,3.800000,1272
